,avg_frobenius,std_frobenius,avg_edges_mse,std_edges_mse,avg_nodes_mse,std_nodes_mse,avg_joint_mse,std_joint_mse,Last Val. Scores,Best Val. Scores
0,1.535175085067749,0.27370941638946533,0.0021034125238656998,0.0008989383350126445,0.0006868115160614252,0.0007831710390746593,0.0027902242727577686,0.0015675618778914213,0.005319800227880478,0.0050775776617228985
