,avg_frobenius,std_frobenius,avg_edges_mse,std_edges_mse,avg_nodes_mse,std_nodes_mse,avg_joint_mse,std_joint_mse,Last Val. Scores,Best Val. Scores
0,1.2755742073059082,0.221049964427948,0.001447773422114551,0.0004939854261465371,0.0022323979064822197,0.0010781522141769528,0.0036801714450120926,0.0013265020679682493,0.01935908943414688,0.0067649660632014275
1,1.2838486433029175,0.21970534324645996,0.0014656049897894263,0.0005036702495999634,0.0021315785124897957,0.0009574141004122794,0.003597183618694544,0.0012230370193719864,0.015081950463354588,0.006435588002204895
2,1.2619162797927856,0.2143760323524475,0.0014153990196064115,0.0004946666886098683,0.001849640510044992,0.0007656448287889361,0.0032650399953126907,0.0010775690898299217,0.02655167505145073,0.00889615435153246
3,1.304038405418396,0.23192918300628662,0.0015153515851125121,0.0005475009675137699,0.0019585001282393932,0.0008109995978884399,0.00347385136410594,0.0011860041413456202,0.010481752455234528,0.005874943919479847
4,1.2985038757324219,0.23502780497074127,0.0015040832804515958,0.0005348901613615453,0.0021398512180894613,0.0009541934123262763,0.003643934614956379,0.0012572298292070627,0.014096223749220371,0.007921417243778706
