,avg_frobenius,std_frobenius,avg_edges_mse,std_edges_mse,avg_nodes_mse,std_nodes_mse,avg_joint_mse,std_joint_mse,Last Val. Scores,Best Val. Scores
0,1.4524903297424316,0.2849486470222473,0.0018937684362754226,0.0008298502070829272,0.0021987403742969036,0.0012075009290128946,0.004092508461326361,0.001989325974136591,0.025615451857447624,0.015647467225790024
1,1.4462891817092896,0.2985509932041168,0.0018849382176995277,0.0008784504025243223,0.0022936922032386065,0.0013113270979374647,0.004178630653768778,0.002126625506207347,0.03327255696058273,0.014060670509934425
2,1.4463324546813965,0.2954348623752594,0.0018834793008863926,0.0008581624133512378,0.003834429895505309,0.0017199779395014048,0.005717908497899771,0.002307520480826497,0.041597023606300354,0.01119887176901102
3,1.4424446821212769,0.2862739562988281,0.0018692524172365665,0.0008296692394651473,0.0022161416709423065,0.0013671369524672627,0.004085394088178873,0.0021500580478459597,0.0455622673034668,0.012079672887921333
4,1.4465399980545044,0.29052749276161194,0.0018815642688423395,0.0008523056749254465,0.0021926837507635355,0.0013176724314689636,0.004074247553944588,0.0021268106065690517,0.033995501697063446,0.015033002011477947
