,avg_frobenius,std_frobenius,avg_edges_mse,std_edges_mse,avg_nodes_mse,std_nodes_mse,avg_joint_mse,std_joint_mse,Last Val. Scores,Best Val. Scores
0,1.493876338005066,0.2713055908679962,0.0019940671045333147,0.0007493802113458514,0.0021070227958261967,0.0016378940781578422,0.004101089667528868,0.002143381629139185,0.005815337412059307,0.005180215463042259
